date,seasonal,trend,resid,observed,weights,rt
196509,-19.925125534188016,96.17083333333332,-13.445707799145307,62.8,1.0,82.72512553418801
196510,24.604618055555587,96.68333333333331,11.912048611111093,133.2,1.0,108.5953819444444
196511,17.850900106837642,97.19166666666666,-12.542566773504305,102.5,1.0,84.64909989316236
196512,37.552630876068434,97.36666666666666,-15.719297542735092,119.2,1.0,81.64736912393157
196601,32.94717147435895,95.25416666666666,-4.80133814102561,123.4,1.0,90.45282852564105
196602,19.056177884615355,92.92083333333332,-10.277011217948672,101.7,1.0,82.64382211538465
196603,19.418453525641,91.42083333333332,4.060713141025687,114.9,1.0,95.481546474359
196604,2.5004727564102276,90.07916666666667,6.5203605769231014,99.1,1.0,96.59952724358976
196605,-3.935713141025669,89.1625,10.87321314102567,96.1,1.0,100.03571314102567
196606,-34.884142628205154,88.775,23.509142628205154,77.4,1.0,112.28414262820516
196607,-42.14666399572649,88.9125,-0.06583600427349978,46.7,1.0,88.84666399572649
196608,-53.03877938034187,88.37916666666666,-0.14038728632478836,35.2,1.0,88.23877938034187
196609,-19.925125534188016,87.79166666666667,-35.36654113247866,32.5,1.0,52.42512553418801
196610,24.604618055555587,84.94166666666665,21.753715277777776,131.3,1.0,106.69538194444442
196611,17.850900106837642,79.0,-14.450900106837636,82.4,1.0,64.54909989316236
196612,37.552630876068434,75.70416666666665,16.743202457264914,130.0,1.0,92.44736912393157
196701,32.94717147435895,76.08333333333333,6.869495192307724,115.9,1.0,82.95282852564105
196702,19.056177884615355,75.09583333333332,2.2479887820513333,96.4,1.0,77.34382211538465
196703,19.418453525641,72.89999999999999,13.781546474359004,106.1,1.0,86.681546474359
196704,2.5004727564102276,69.57916666666667,-32.57963942307689,39.5,1.0,36.999527243589775
196705,-3.935713141025669,66.76666666666667,-49.730953525641,13.1,1.0,17.035713141025667
196706,-34.884142628205154,66.30416666666666,49.87997596153849,81.3,1.0,116.18414262820515
196707,-42.14666399572649,67.04583333333332,27.00083066239317,51.9,1.0,94.04666399572649
196708,-53.03877938034187,68.44583333333333,-9.107053952991457,6.3,1.0,59.33877938034187
196709,-19.925125534188016,69.17916666666665,-40.55404113247863,8.7,1.0,28.625125534188015
196710,24.604618055555587,70.70833333333334,-19.912951388888924,75.4,1.0,50.795381944444415
196711,17.850900106837642,73.66666666666666,-20.717566773504302,70.8,1.0,52.949099893162355
196712,37.552630876068434,72.69166666666666,20.255702457264903,130.5,1.0,92.94736912393157
196801,32.94717147435895,68.52916666666667,31.723661858974367,133.2,1.0,100.25282852564104
196802,19.056177884615355,70.14999999999999,23.493822115384656,112.7,1.0,93.64382211538465
196803,19.418453525641,76.475,11.506546474359013,107.4,1.0,87.981546474359
196804,2.5004727564102276,80.19166666666666,-7.792139423076884,74.9,1.0,72.39952724358977
196805,-3.935713141025669,80.67916666666667,-28.043453525641002,48.7,1.0,52.635713141025676
196806,-34.884142628205154,80.13333333333333,-22.949190705128174,22.3,1.0,57.18414262820515
196807,-42.14666399572649,79.60833333333332,-26.46166933760683,11.0,1.0,53.14666399572649
196808,-53.03877938034187,79.17083333333332,59.967946047008546,86.1,1.0,139.13877938034187
196809,-19.925125534188016,79.0125,21.612625534188016,80.7,1.0,100.62512553418802
196810,24.604618055555587,80.25833333333333,-12.262951388888919,92.6,1.0,67.9953819444444
196811,17.850900106837642,84.01666666666667,-36.56756677350431,65.3,1.0,47.449099893162355
196812,37.552630876068434,87.85416666666666,-2.506797542735086,122.9,1.0,85.34736912393157
196901,32.94717147435895,89.57499999999999,5.677828525641047,128.2,1.0,95.25282852564104
196902,19.056177884615355,86.75416666666666,1.3896554487179849,107.2,1.0,88.14382211538465
196903,19.418453525641,83.58333333333331,6.098213141025681,109.1,1.0,89.681546474359
196904,2.5004727564102276,85.69166666666666,14.907860576923104,103.1,1.0,100.59952724358976
196905,-3.935713141025669,90.26666666666667,24.369046474359006,110.7,1.0,114.63571314102568
196906,-34.884142628205154,93.225,-5.940857371794841,52.4,1.0,87.28414262820516
196907,-42.14666399572649,93.81666666666666,-29.47000267094017,22.2,1.0,64.34666399572649
196908,-53.03877938034187,94.45416666666668,-34.215387286324805,7.2,1.0,60.238779380341875
196909,-19.925125534188016,95.44583333333333,7.97929220085469,83.5,1.0,103.42512553418801
196910,24.604618055555587,96.42083333333333,19.374548611111084,140.4,1.0,115.79538194444442
196911,17.850900106837642,96.79166666666667,12.657433226495684,127.3,1.0,109.44909989316236
196912,37.552630876068434,97.82499999999999,-3.4776308760684174,131.9,1.0,94.34736912393157
197001,32.94717147435895,101.01249999999999,-0.5596714743589359,133.4,1.0,100.45282852564105
197002,19.056177884615355,103.40416666666667,-5.1603445512820265,117.3,1.0,98.24382211538465
197003,19.418453525641,104.9625,-1.5809535256410072,122.8,1.0,103.381546474359
197004,2.5004727564102276,104.92916666666667,5.370360576923096,112.8,1.0,110.29952724358976
197005,-3.935713141025669,101.90416666666667,11.931546474359006,109.9,1.0,113.83571314102568
197006,-34.884142628205154,100.37083333333332,12.513309294871831,78.0,1.0,112.88414262820515
197007,-42.14666399572649,100.36666666666666,14.879997329059826,73.1,1.0,115.2466639957265
197008,-53.03877938034187,100.0,-33.261220619658125,13.7,1.0,66.73877938034187
197009,-19.925125534188016,99.5125,34.812625534188015,114.4,1.0,134.32512553418803
197010,24.604618055555587,98.6875,-14.592118055555584,108.7,1.0,84.09538194444441
197011,17.850900106837642,97.77083333333333,-29.221733440170965,86.4,1.0,68.54909989316236
197012,37.552630876068434,97.82916666666665,0.6182024572649141,136.0,1.0,98.44736912393157
197101,32.94717147435895,99.87083333333334,-3.6180048076923015,129.2,1.0,96.25282852564104
197102,19.056177884615355,102.49583333333334,-8.85201121794869,112.7,1.0,93.64382211538465
197103,19.418453525641,100.97083333333333,-4.689286858974327,115.7,1.0,96.281546474359
197104,2.5004727564102276,98.39166666666665,-0.7921394230768848,100.1,1.0,97.59952724358976
197105,-3.935713141025669,97.58749999999998,6.948213141025686,100.6,1.0,104.53571314102567
197106,-34.884142628205154,96.6625,26.921642628205163,88.7,1.0,123.58414262820516
197107,-42.14666399572649,96.6,56.9466639957265,111.4,1.0,153.5466639957265
197108,-53.03877938034187,96.36249999999998,-4.923720619658113,38.4,1.0,91.43877938034187
197109,-19.925125534188016,95.69583333333333,-22.67070779914531,53.1,1.0,73.02512553418802
197110,24.604618055555587,95.71249999999999,-12.217118055555584,108.1,1.0,83.4953819444444
