date,seasonal,trend,resid,observed,weights,rt
195801,0.728388621794871,29.79659722222224,0.3950141559828917,30.92,1.0,30.19161137820513
195802,1.40949439102564,29.702638888888906,0.9378667200854514,32.05,1.0,30.640505608974358
195803,1.5486642628205116,29.60868055555557,0.1526551816239179,31.31,1.0,29.761335737179486
195804,0.18846233974358867,29.514722222222236,-0.7031845619658248,29.0,1.0,28.811537660256413
195805,-2.4136306089743598,29.420763888888903,-0.40713327991454173,26.6,1.0,29.01363060897436
195806,-2.910620993589744,29.326805555555566,0.42381543803417765,26.84,1.0,29.750620993589745
195807,-1.9664821047008545,29.232916666666664,0.7735654380341892,28.04,1.0,30.006482104700854
195808,-0.6080846688034179,29.13875,-1.6206653311965837,26.91,1.0,27.518084668803418
195809,0.1208961004273515,29.044999999999998,0.01410389957265007,29.18,1.0,29.059103899572648
195810,1.3199986645299162,29.059166666666666,-0.08916533119658321,30.29,1.0,28.970001335470084
195811,1.145030715811967,29.12208333333333,-0.23711404914529477,30.03,1.0,28.884969284188035
195812,1.4378832799145316,29.108749999999997,-0.45663327991452873,30.09,1.0,28.65211672008547
195901,0.728388621794871,29.147916666666664,0.11369471153846389,29.99,1.0,29.261611378205128
195902,1.40949439102564,29.339999999999996,-0.029494391025637334,30.72,1.0,29.31050560897436
195903,1.5486642628205116,29.560416666666665,-0.7190809294871761,30.39,1.0,28.841335737179488
195904,0.18846233974358867,29.717499999999998,0.3540376602564153,30.26,1.0,30.071537660256414
195905,-2.4136306089743598,29.879999999999995,-0.6163693910256343,26.85,1.0,29.26363060897436
195906,-2.910620993589744,30.072916666666668,-0.8922956730769243,26.27,1.0,29.180620993589745
195907,-1.9664821047008545,30.157916666666665,1.35856543803419,29.55,1.0,31.516482104700856
195908,-0.6080846688034179,30.142500000000002,0.47558466880341765,30.01,1.0,30.61808466880342
195909,0.1208961004273515,30.18458333333333,1.0645205662393207,31.37,1.0,31.24910389957265
195910,1.3199986645299162,30.184583333333332,0.36541800213675235,31.87,1.0,30.550001335470085
195911,1.145030715811967,30.085833333333333,1.119135950854701,32.35,1.0,31.204969284188035
195912,1.4378832799145316,30.10083333333333,0.8612833867521366,32.4,1.0,30.96211672008547
196001,0.728388621794871,30.105416666666663,-1.1138052884615353,29.72,1.0,28.99161137820513
196002,1.40949439102564,29.986250000000002,-0.7757443910256407,30.62,1.0,29.210505608974362
196003,1.5486642628205116,29.941249999999993,0.010085737179495347,31.5,1.0,29.951335737179487
196004,0.18846233974358867,30.011249999999997,-1.049712339743587,29.15,1.0,28.96153766025641
196005,-2.4136306089743598,29.947916666666664,-1.9442860576923047,25.59,1.0,28.00363060897436
196006,-2.910620993589744,29.76125,1.0393709935897442,27.89,1.0,30.800620993589746
196007,-1.9664821047008545,29.72375,0.28273210470085464,28.04,1.0,30.006482104700854
196008,-0.6080846688034179,29.766250000000003,-0.4981653311965849,28.66,1.0,29.268084668803418
196009,0.1208961004273515,29.7275,1.79160389957265,31.64,1.0,31.51910389957265
196010,1.3199986645299162,29.679166666666664,2.280834668803421,33.28,1.0,31.960001335470086
196011,1.145030715811967,29.76083333333333,-1.485864049145296,29.42,1.0,28.274969284188035
196012,1.4378832799145316,29.757916666666667,-0.3457999465811967,30.85,1.0,29.41211672008547
196101,0.728388621794871,29.689583333333335,-0.04797195512820496,30.37,1.0,29.64161137820513
196102,1.40949439102564,29.83375,-0.2532443910256399,30.99,1.0,29.58050560897436
196103,1.5486642628205116,29.924166666666668,-1.2728309294871805,30.2,1.0,28.651335737179487
196104,0.18846233974358867,29.797083333333333,-0.6955456730769227,29.29,1.0,29.10153766025641
196105,-2.4136306089743598,29.770833333333336,0.05279727564102421,27.41,1.0,29.82363060897436
196106,-2.910620993589744,29.846249999999998,-0.9356290064102537,26.0,1.0,28.910620993589745
196107,-1.9664821047008545,29.842499999999994,0.4139821047008596,28.29,1.0,30.256482104700854
196108,-0.6080846688034179,29.833333333333332,2.6447513354700867,31.87,1.0,32.47808466880342
196109,0.1208961004273515,29.902916666666666,0.5761872329059838,30.6,1.0,30.47910389957265
196110,1.3199986645299162,29.950416666666662,-0.000415331196578661,31.27,1.0,29.950001335470084
196111,1.145030715811967,29.88958333333333,-0.23461404914529704,30.8,1.0,29.654969284188034
196112,1.4378832799145316,29.840416666666663,0.0017000534188069683,31.28,1.0,29.84211672008547
196201,0.728388621794871,29.66333333333333,-0.5417219551282,29.85,1.0,29.12161137820513
196202,1.40949439102564,29.343333333333334,0.5371722756410255,31.29,1.0,29.88050560897436
196203,1.5486642628205116,29.18041666666667,0.8409190705128191,31.57,1.0,30.021335737179488
196204,0.18846233974358867,29.039999999999996,-0.16846233974358554,29.06,1.0,28.87153766025641
196205,-2.4136306089743598,28.951666666666664,-0.35803605769230495,26.18,1.0,28.593630608974358
196206,-2.910620993589744,29.006249999999994,-0.045629006410249584,26.05,1.0,28.960620993589746
196207,-1.9664821047008545,29.046666666666656,-3.0901845619658035,23.99,1.0,25.956482104700854
196208,-0.6080846688034179,29.034166666666657,0.06391800213675947,28.49,1.0,29.098084668803416
196209,0.1208961004273515,28.990833333333327,0.9582705662393214,30.07,1.0,29.94910389957265
196210,1.3199986645299162,29.01625,-1.906248664529916,28.43,1.0,27.110001335470084
196211,1.145030715811967,29.078750000000003,1.2962192841880296,31.52,1.0,30.374969284188033
196212,1.4378832799145316,29.07625,1.3558667200854677,31.87,1.0,30.43211672008547
196301,0.728388621794871,29.257083333333334,0.24452804487179547,30.23,1.0,29.50161137820513
