date,seasonal,trend,resid,observed,weights,rt
199307,-72.33647970085468,102.93333333333332,45.703146367521356,76.3,1.0,148.6364797008547
199308,-85.07663995726497,102.43333333333334,24.943306623931633,42.3,1.0,127.37663995726497
199309,-46.81147970085468,104.1875,4.623979700854683,62.0,1.0,108.81147970085468
199310,11.18464209401712,105.05416666666666,62.06119123931623,178.3,1.0,167.11535790598288
199311,-7.709236111111078,110.02083333333333,24.288402777777744,126.6,1.0,134.30923611111106
199312,98.51021901709404,114.61666666666667,-59.12688568376072,154.0,1.0,55.489780982905955
199401,126.01834935897435,115.71666666666667,-82.03501602564103,159.7,1.0,33.68165064102564
199402,75.68222756410253,114.67500000000001,-9.75722756410255,180.6,1.0,104.91777243589746
199403,6.664054487179464,115.7625,-9.726554487179463,112.7,1.0,106.03594551282055
199404,-20.431426282051305,117.55833333333334,-24.92690705128203,72.2,1.0,92.63142628205131
199405,-13.311522435897457,114.96249999999998,71.34902243589748,173.0,1.0,186.31152243589747
199406,-72.38270833333337,116.44166666666665,1.1410416666667231,45.2,1.0,117.58270833333337
199407,-72.33647970085468,128.8083333333333,31.228146367521376,87.7,1.0,160.03647970085467
199408,-85.07663995726497,139.6083333333333,-48.63169337606831,5.9,1.0,90.97663995726498
199409,-46.81147970085468,140.35833333333332,30.953146367521363,124.5,1.0,171.31147970085468
199410,11.18464209401712,138.9,8.81535790598288,158.9,1.0,147.7153579059829
199411,-7.709236111111078,132.95000000000002,-41.54076388888893,83.7,1.0,91.40923611111108
199412,98.51021901709404,127.37083333333334,6.518947649572624,232.4,1.0,133.88978098290596
199501,126.01834935897435,124.80833333333332,127.27331730769234,378.1,1.0,252.08165064102565
199502,75.68222756410253,122.36249999999998,23.35527243589749,221.4,1.0,145.71777243589747
199503,6.664054487179464,118.81666666666665,-35.580721153846106,89.9,1.0,83.23594551282054
199504,-20.431426282051305,117.05833333333332,-36.62690705128202,60.0,1.0,80.4314262820513
199505,-13.311522435897457,119.17083333333332,-63.459310897435856,42.4,1.0,55.711522435897464
199506,-72.38270833333337,120.70833333333334,-6.425624999999968,41.9,1.0,114.28270833333337
199507,-72.33647970085468,119.39583333333334,-17.55935363247866,29.5,1.0,101.83647970085468
199508,-85.07663995726497,115.80833333333332,-25.331693376068344,5.4,1.0,90.47663995726498
199509,-46.81147970085468,118.19166666666666,-31.480186965811974,39.9,1.0,86.71147970085468
199510,11.18464209401712,123.75416666666665,66.36119123931624,201.3,1.0,190.11535790598288
199511,-7.709236111111078,131.46249999999998,-31.7532638888889,92.0,1.0,99.70923611111108
199512,98.51021901709404,136.15833333333333,26.331447649572624,261.0,1.0,162.48978098290596
199601,126.01834935897435,134.375,57.60665064102565,318.0,1.0,191.98165064102565
199602,75.68222756410253,133.72499999999997,-14.007227564102493,195.4,1.0,119.71777243589747
199603,6.664054487179464,137.32499999999996,29.11094551282057,173.1,1.0,166.43594551282052
199604,-20.431426282051305,139.8083333333333,-9.076907051282006,110.3,1.0,130.7314262820513
199605,-13.311522435897457,139.10416666666666,51.307355769230796,177.1,1.0,190.41152243589744
199606,-72.38270833333337,137.1375,-44.854791666666614,19.9,1.0,92.28270833333337
199607,-72.33647970085468,136.0583333333333,-55.021853632478624,8.7,1.0,81.03647970085468
199608,-85.07663995726497,138.575,-42.89836004273502,10.6,1.0,95.67663995726497
199609,-46.81147970085468,137.0041666666667,30.907313034187986,121.1,1.0,167.91147970085467
199610,11.18464209401712,136.47083333333333,32.044524572649536,179.7,1.0,168.51535790598285
199611,-7.709236111111078,136.04583333333332,-31.63659722222224,96.7,1.0,104.40923611111108
199612,98.51021901709404,136.30833333333334,-25.718552350427387,209.1,1.0,110.58978098290595
199701,126.01834935897435,139.62916666666666,78.35248397435899,344.0,1.0,217.98165064102565
199702,75.68222756410253,139.75,14.367772435897479,229.8,1.0,154.11777243589748
199703,6.664054487179464,139.12500000000003,-44.78905448717949,101.0,1.0,94.33594551282053
199704,-20.431426282051305,137.02083333333331,53.010592948717985,169.6,1.0,190.0314262820513
199705,-13.311522435897457,138.2208333333333,-17.30931089743585,107.6,1.0,120.91152243589745
199706,-72.38270833333337,144.57499999999996,23.50770833333341,95.7,1.0,168.08270833333336
199707,-72.33647970085468,142.88333333333333,-57.94685363247865,12.6,1.0,84.93647970085468
199708,-85.07663995726497,136.79999999999998,-42.123360042735015,9.6,1.0,94.67663995726497
199709,-46.81147970085468,141.29999999999998,12.611479700854694,107.1,1.0,153.91147970085467
199710,11.18464209401712,146.11666666666665,-14.101308760683777,143.2,1.0,132.01535790598288
199711,-7.709236111111078,144.66666666666666,25.04256944444442,162.0,1.0,169.70923611111107
199712,98.51021901709404,140.43333333333328,57.35644764957269,296.3,1.0,197.78978098290597
199801,126.01834935897435,137.33749999999998,-47.155849358974336,216.2,1.0,90.18165064102564
199802,75.68222756410253,142.825,-6.907227564102527,211.6,1.0,135.91777243589746
199803,6.664054487179464,148.0583333333333,72.47761217948721,227.2,1.0,220.53594551282052
199804,-20.431426282051305,147.8125,31.618926282051305,159.0,1.0,179.4314262820513
199805,-13.311522435897457,144.34583333333333,-47.63431089743587,83.4,1.0,96.71152243589746
199806,-72.38270833333337,139.97916666666666,-49.29645833333329,18.3,1.0,90.68270833333337
199807,-72.33647970085468,137.55416666666665,-49.51768696581196,15.7,1.0,88.03647970085468
199808,-85.07663995726497,134.30416666666667,88.97247329059829,138.2,1.0,223.27663995726496
199809,-46.81147970085468,130.13333333333333,20.77814636752135,104.1,1.0,150.91147970085467
199810,11.18464209401712,123.94583333333333,5.169524572649566,140.3,1.0,129.1153579059829
199811,-7.709236111111078,119.55833333333334,-30.149097222222256,81.7,1.0,89.40923611111108
199812,98.51021901709404,120.26666666666667,53.023114316239315,271.8,1.0,173.289780982906
199901,126.01834935897435,121.64166666666667,-65.16001602564101,182.5,1.0,56.48165064102565
199902,75.68222756410253,116.05416666666666,-24.43639423076918,167.3,1.0,91.61777243589748
199903,6.664054487179464,107.39166666666668,57.34427884615386,171.4,1.0,164.73594551282054
199904,-20.431426282051305,100.49583333333335,-13.764407051282049,66.3,1.0,86.7314262820513
199905,-13.311522435897457,96.9541666666667,-12.84264423076924,70.8,1.0,84.11152243589746
199906,-72.38270833333337,95.10000000000001,25.18270833333336,47.9,1.0,120.28270833333337
199907,-72.33647970085468,92.44583333333331,-1.0093536324786214,19.1,1.0,91.43647970085469
199908,-85.07663995726497,94.89166666666667,-9.11502670940169,0.7,1.0,85.77663995726498
199909,-46.81147970085468,99.21666666666667,-18.705186965811983,33.7,1.0,80.5114797008547
199910,11.18464209401712,101.025,-67.00964209401712,45.2,1.0,34.01535790598288
199911,-7.709236111111078,101.3625,-1.8532638888889217,91.8,1.0,99.50923611111108
